round,group,model,server_type,grad_mode,send_mode,acc,duration_s,iid,Device Type
57,single,hybrid,quantum,quantum,quantum,0.2393,136.941,iid,no-mix
58,single,hybrid,quantum,quantum,quantum,0.2508,138.736,iid,no-mix
59,single,hybrid,quantum,quantum,quantum,0.2638,137.464,iid,no-mix
60,single,hybrid,quantum,quantum,quantum,0.2741,134.73,iid,no-mix
61,single,hybrid,quantum,quantum,quantum,0.2823,132.0,iid,no-mix
62,single,hybrid,quantum,quantum,quantum,0.2905,126.178,iid,no-mix
63,single,hybrid,quantum,quantum,quantum,0.2964,126.731,iid,no-mix
64,single,hybrid,quantum,quantum,quantum,0.3033,120.038,iid,no-mix
65,single,hybrid,quantum,quantum,quantum,0.31,129.668,iid,no-mix
66,single,hybrid,quantum,quantum,quantum,0.3161,131.009,iid,no-mix
67,single,hybrid,quantum,quantum,quantum,0.3208,128.37,iid,no-mix
68,single,hybrid,quantum,quantum,quantum,0.3262,128.46,iid,no-mix
69,single,hybrid,quantum,quantum,quantum,0.3289,135.668,iid,no-mix
70,single,hybrid,quantum,quantum,quantum,0.3328,132.147,iid,no-mix
71,single,hybrid,quantum,quantum,quantum,0.3399,121.468,iid,no-mix
72,single,hybrid,quantum,quantum,quantum,0.3443,125.663,iid,no-mix
73,single,hybrid,quantum,quantum,quantum,0.349,127.885,iid,no-mix
74,single,hybrid,quantum,quantum,quantum,0.3538,129.906,iid,no-mix
75,single,hybrid,quantum,quantum,quantum,0.3575,126.774,iid,no-mix
76,single,hybrid,quantum,quantum,quantum,0.3626,119.274,iid,no-mix
77,single,hybrid,quantum,quantum,quantum,0.3669,117.81,iid,no-mix
78,single,hybrid,quantum,quantum,quantum,0.3713,120.855,iid,no-mix
79,single,hybrid,quantum,quantum,quantum,0.3768,119.94,iid,no-mix
80,single,hybrid,quantum,quantum,quantum,0.3839,118.145,iid,no-mix
81,single,hybrid,quantum,quantum,quantum,0.3907,117.195,iid,no-mix
82,single,hybrid,quantum,quantum,quantum,0.3963,119.524,iid,no-mix
83,single,hybrid,quantum,quantum,quantum,0.4026,117.679,iid,no-mix
84,single,hybrid,quantum,quantum,quantum,0.408,118.078,iid,no-mix
85,single,hybrid,quantum,quantum,quantum,0.4133,116.38,iid,no-mix
86,single,hybrid,quantum,quantum,quantum,0.4202,120.913,iid,no-mix
87,single,hybrid,quantum,quantum,quantum,0.4269,118.005,iid,no-mix
88,single,hybrid,quantum,quantum,quantum,0.4335,117.232,iid,no-mix
89,single,hybrid,quantum,quantum,quantum,0.4408,117.877,iid,no-mix
90,single,hybrid,quantum,quantum,quantum,0.4494,120.133,iid,no-mix
91,single,hybrid,quantum,quantum,quantum,0.4551,121.84,iid,no-mix
92,single,hybrid,quantum,quantum,quantum,0.4627,118.958,iid,no-mix
93,single,hybrid,quantum,quantum,quantum,0.47,117.907,iid,no-mix
94,single,hybrid,quantum,quantum,quantum,0.4783,119.555,iid,no-mix
95,single,hybrid,quantum,quantum,quantum,0.4856,120.524,iid,no-mix
96,single,hybrid,quantum,quantum,quantum,0.4923,117.41,iid,no-mix
97,single,hybrid,quantum,quantum,quantum,0.5009,121.004,iid,no-mix
98,single,hybrid,quantum,quantum,quantum,0.5084,118.86,iid,no-mix
99,single,hybrid,quantum,quantum,quantum,0.5156,118.263,iid,no-mix
100,single,hybrid,quantum,quantum,quantum,0.5237,116.82,iid,no-mix
1,single,quantum,fedavg,classical,classical,0.201,106.324,dirichlet,no-mix
2,single,quantum,fedavg,classical,classical,0.2857,104.728,dirichlet,no-mix
3,single,quantum,fedavg,classical,classical,0.4383,102.512,dirichlet,no-mix
4,single,quantum,fedavg,classical,classical,0.5294,113.652,dirichlet,no-mix
5,single,quantum,fedavg,classical,classical,0.5529,113.288,dirichlet,no-mix
6,single,quantum,fedavg,classical,classical,0.5605,109.666,dirichlet,no-mix
7,single,quantum,fedavg,classical,classical,0.5713,111.555,dirichlet,no-mix
8,single,quantum,fedavg,classical,classical,0.5804,112.273,dirichlet,no-mix
9,single,quantum,fedavg,classical,classical,0.5871,109.642,dirichlet,no-mix
10,single,quantum,fedavg,classical,classical,0.5958,108.856,dirichlet,no-mix
11,single,quantum,fedavg,classical,classical,0.6081,102.41,dirichlet,no-mix
12,single,quantum,fedavg,classical,classical,0.6182,107.82,dirichlet,no-mix
13,single,quantum,fedavg,classical,classical,0.6235,108.07,dirichlet,no-mix
14,single,quantum,fedavg,classical,classical,0.6311,110.234,dirichlet,no-mix
15,single,quantum,fedavg,classical,classical,0.6348,108.866,dirichlet,no-mix
16,single,quantum,fedavg,classical,classical,0.638,107.641,dirichlet,no-mix
17,single,quantum,fedavg,classical,classical,0.6426,102.445,dirichlet,no-mix
18,single,quantum,fedavg,classical,classical,0.6446,101.856,dirichlet,no-mix
19,single,quantum,fedavg,classical,classical,0.6478,103.437,dirichlet,no-mix
20,single,quantum,fedavg,classical,classical,0.6506,103.601,dirichlet,no-mix
21,single,quantum,fedavg,classical,classical,0.6551,103.72,dirichlet,no-mix
22,single,quantum,fedavg,classical,classical,0.6587,103.12,dirichlet,no-mix
23,single,quantum,fedavg,classical,classical,0.6633,101.548,dirichlet,no-mix
24,single,quantum,fedavg,classical,classical,0.6634,101.977,dirichlet,no-mix
25,single,quantum,fedavg,classical,classical,0.6671,101.313,dirichlet,no-mix
26,single,quantum,fedavg,classical,classical,0.6697,102.638,dirichlet,no-mix
27,single,quantum,fedavg,classical,classical,0.6736,101.562,dirichlet,no-mix
28,single,quantum,fedavg,classical,classical,0.6732,103.512,dirichlet,no-mix
29,single,quantum,fedavg,classical,classical,0.6756,102.248,dirichlet,no-mix
30,single,quantum,fedavg,classical,classical,0.6744,102.262,dirichlet,no-mix
31,single,quantum,fedavg,classical,classical,0.6773,102.598,dirichlet,no-mix
32,single,quantum,fedavg,classical,classical,0.6782,102.72,dirichlet,no-mix
33,single,quantum,fedavg,classical,classical,0.6786,102.938,dirichlet,no-mix
34,single,quantum,fedavg,classical,classical,0.6802,104.522,dirichlet,no-mix
35,single,quantum,fedavg,classical,classical,0.6819,104.248,dirichlet,no-mix
36,single,quantum,fedavg,classical,classical,0.6819,101.245,dirichlet,no-mix
37,single,quantum,fedavg,classical,classical,0.6832,101.527,dirichlet,no-mix
38,single,quantum,fedavg,classical,classical,0.6829,102.892,dirichlet,no-mix
39,single,quantum,fedavg,classical,classical,0.6869,104.494,dirichlet,no-mix
40,single,quantum,fedavg,classical,classical,0.6869,102.066,dirichlet,no-mix
41,single,quantum,fedavg,classical,classical,0.6884,103.422,dirichlet,no-mix
42,single,quantum,fedavg,classical,classical,0.686,102.482,dirichlet,no-mix
43,single,quantum,fedavg,classical,classical,0.688,102.531,dirichlet,no-mix
44,single,quantum,fedavg,classical,classical,0.6881,102.36,dirichlet,no-mix
45,single,quantum,fedavg,classical,classical,0.6885,99.42,dirichlet,no-mix
46,single,quantum,fedavg,classical,classical,0.6897,97.276,dirichlet,no-mix
47,single,quantum,fedavg,classical,classical,0.691,98.581,dirichlet,no-mix
48,single,quantum,fedavg,classical,classical,0.6888,98.415,dirichlet,no-mix
49,single,quantum,fedavg,classical,classical,0.6884,97.501,dirichlet,no-mix
50,single,quantum,fedavg,classical,classical,0.6918,96.9,dirichlet,no-mix
51,single,quantum,fedavg,classical,classical,0.6915,97.133,dirichlet,no-mix
52,single,quantum,fedavg,classical,classical,0.6927,97.452,dirichlet,no-mix
53,single,quantum,fedavg,classical,classical,0.6929,96.943,dirichlet,no-mix
54,single,quantum,fedavg,classical,classical,0.6919,97.178,dirichlet,no-mix
55,single,quantum,fedavg,classical,classical,0.6904,97.685,dirichlet,no-mix
56,single,quantum,fedavg,classical,classical,0.6899,98.546,dirichlet,no-mix
57,single,quantum,fedavg,classical,classical,0.6921,107.851,dirichlet,no-mix
58,single,quantum,fedavg,classical,classical,0.6908,107.212,dirichlet,no-mix
59,single,quantum,fedavg,classical,classical,0.6897,100.624,dirichlet,no-mix
60,single,quantum,fedavg,classical,classical,0.6917,102.064,dirichlet,no-mix
61,single,quantum,fedavg,classical,classical,0.6911,102.358,dirichlet,no-mix
62,single,quantum,fedavg,classical,classical,0.6907,101.761,dirichlet,no-mix
63,single,quantum,fedavg,classical,classical,0.6905,103.915,dirichlet,no-mix
64,single,quantum,fedavg,classical,classical,0.6915,104.268,dirichlet,no-mix
65,single,quantum,fedavg,classical,classical,0.6919,102.579,dirichlet,no-mix
66,single,quantum,fedavg,classical,classical,0.6897,103.389,dirichlet,no-mix
67,single,quantum,fedavg,classical,classical,0.6898,103.519,dirichlet,no-mix
68,single,quantum,fedavg,classical,classical,0.6911,102.4,dirichlet,no-mix
69,single,quantum,fedavg,classical,classical,0.6889,103.948,dirichlet,no-mix
70,single,quantum,fedavg,classical,classical,0.6901,102.536,dirichlet,no-mix
71,single,quantum,fedavg,classical,classical,0.6906,102.24,dirichlet,no-mix
72,single,quantum,fedavg,classical,classical,0.6891,102.422,dirichlet,no-mix
73,single,quantum,fedavg,classical,classical,0.6905,102.555,dirichlet,no-mix
74,single,quantum,fedavg,classical,classical,0.6924,104.004,dirichlet,no-mix
75,single,quantum,fedavg,classical,classical,0.6899,102.706,dirichlet,no-mix
76,single,quantum,fedavg,classical,classical,0.6917,101.276,dirichlet,no-mix
77,single,quantum,fedavg,classical,classical,0.6909,103.0,dirichlet,no-mix
78,single,quantum,fedavg,classical,classical,0.6916,101.267,dirichlet,no-mix
79,single,quantum,fedavg,classical,classical,0.6893,103.836,dirichlet,no-mix
80,single,quantum,fedavg,classical,classical,0.6873,102.503,dirichlet,no-mix
81,single,quantum,fedavg,classical,classical,0.6889,102.993,dirichlet,no-mix
82,single,quantum,fedavg,classical,classical,0.6905,104.328,dirichlet,no-mix
83,single,quantum,fedavg,classical,classical,0.6876,101.061,dirichlet,no-mix
84,single,quantum,fedavg,classical,classical,0.6881,103.387,dirichlet,no-mix
85,single,quantum,fedavg,classical,classical,0.6889,106.006,dirichlet,no-mix
86,single,quantum,fedavg,classical,classical,0.6885,103.583,dirichlet,no-mix
87,single,quantum,fedavg,classical,classical,0.6884,103.937,dirichlet,no-mix
88,single,quantum,fedavg,classical,classical,0.6883,105.941,dirichlet,no-mix
89,single,quantum,fedavg,classical,classical,0.6874,104.627,dirichlet,no-mix
90,single,quantum,fedavg,classical,classical,0.6885,103.082,dirichlet,no-mix
91,single,quantum,fedavg,classical,classical,0.6864,102.831,dirichlet,no-mix
92,single,quantum,fedavg,classical,classical,0.6901,102.241,dirichlet,no-mix
93,single,quantum,fedavg,classical,classical,0.687,99.827,dirichlet,no-mix
94,single,quantum,fedavg,classical,classical,0.6884,102.128,dirichlet,no-mix
95,single,quantum,fedavg,classical,classical,0.6862,101.381,dirichlet,no-mix
96,single,quantum,fedavg,classical,classical,0.6863,98.02,dirichlet,no-mix
97,single,quantum,fedavg,classical,classical,0.6864,95.928,dirichlet,no-mix
98,single,quantum,fedavg,classical,classical,0.6876,95.783,dirichlet,no-mix
99,single,quantum,fedavg,classical,classical,0.685,98.138,dirichlet,no-mix
100,single,quantum,fedavg,classical,classical,0.6896,98.034,dirichlet,no-mix
1,single,quantum,fedavg,classical,quantum,0.1282,97.865,dirichlet,no-mix
2,single,quantum,fedavg,classical,quantum,0.376,97.283,dirichlet,no-mix
3,single,quantum,fedavg,classical,quantum,0.464,99.191,dirichlet,no-mix
4,single,quantum,fedavg,classical,quantum,0.5029,98.606,dirichlet,no-mix
5,single,quantum,fedavg,classical,quantum,0.5218,97.211,dirichlet,no-mix
6,single,quantum,fedavg,classical,quantum,0.5331,96.894,dirichlet,no-mix
7,single,quantum,fedavg,classical,quantum,0.5449,96.853,dirichlet,no-mix
8,single,quantum,fedavg,classical,quantum,0.5528,96.36,dirichlet,no-mix
9,single,quantum,fedavg,classical,quantum,0.5592,96.62,dirichlet,no-mix
10,single,quantum,fedavg,classical,quantum,0.5683,98.206,dirichlet,no-mix
11,single,quantum,fedavg,classical,quantum,0.5774,97.787,dirichlet,no-mix
12,single,quantum,fedavg,classical,quantum,0.5864,106.609,dirichlet,no-mix
13,single,quantum,fedavg,classical,quantum,0.5968,107.399,dirichlet,no-mix
14,single,quantum,fedavg,classical,quantum,0.609,103.322,dirichlet,no-mix
15,single,quantum,fedavg,classical,quantum,0.6204,101.262,dirichlet,no-mix
16,single,quantum,fedavg,classical,quantum,0.6261,100.853,dirichlet,no-mix
17,single,quantum,fedavg,classical,quantum,0.6335,102.504,dirichlet,no-mix
18,single,quantum,fedavg,classical,quantum,0.6399,102.446,dirichlet,no-mix
19,single,quantum,fedavg,classical,quantum,0.6452,105.639,dirichlet,no-mix
20,single,quantum,fedavg,classical,quantum,0.6507,102.063,dirichlet,no-mix
21,single,quantum,fedavg,classical,quantum,0.6555,103.617,dirichlet,no-mix
22,single,quantum,fedavg,classical,quantum,0.6593,103.974,dirichlet,no-mix
23,single,quantum,fedavg,classical,quantum,0.6637,104.537,dirichlet,no-mix
24,single,quantum,fedavg,classical,quantum,0.6639,102.856,dirichlet,no-mix
25,single,quantum,fedavg,classical,quantum,0.6708,102.224,dirichlet,no-mix
26,single,quantum,fedavg,classical,quantum,0.6737,101.465,dirichlet,no-mix
27,single,quantum,fedavg,classical,quantum,0.6768,103.182,dirichlet,no-mix
28,single,quantum,fedavg,classical,quantum,0.6773,104.008,dirichlet,no-mix
29,single,quantum,fedavg,classical,quantum,0.6813,104.404,dirichlet,no-mix
30,single,quantum,fedavg,classical,quantum,0.683,103.468,dirichlet,no-mix
31,single,quantum,fedavg,classical,quantum,0.6874,100.812,dirichlet,no-mix
32,single,quantum,fedavg,classical,quantum,0.6892,103.67,dirichlet,no-mix
33,single,quantum,fedavg,classical,quantum,0.6908,101.402,dirichlet,no-mix
34,single,quantum,fedavg,classical,quantum,0.6937,101.444,dirichlet,no-mix
35,single,quantum,fedavg,classical,quantum,0.6948,103.448,dirichlet,no-mix
36,single,quantum,fedavg,classical,quantum,0.6957,102.512,dirichlet,no-mix
37,single,quantum,fedavg,classical,quantum,0.6975,106.429,dirichlet,no-mix
38,single,quantum,fedavg,classical,quantum,0.6994,101.119,dirichlet,no-mix
39,single,quantum,fedavg,classical,quantum,0.6998,104.611,dirichlet,no-mix
40,single,quantum,fedavg,classical,quantum,0.7017,106.696,dirichlet,no-mix
41,single,quantum,fedavg,classical,quantum,0.7029,105.014,dirichlet,no-mix
42,single,quantum,fedavg,classical,quantum,0.7041,102.386,dirichlet,no-mix
43,single,quantum,fedavg,classical,quantum,0.7049,102.982,dirichlet,no-mix
44,single,quantum,fedavg,classical,quantum,0.7044,102.646,dirichlet,no-mix
45,single,quantum,fedavg,classical,quantum,0.7054,105.718,dirichlet,no-mix
46,single,quantum,fedavg,classical,quantum,0.706,104.347,dirichlet,no-mix
47,single,quantum,fedavg,classical,quantum,0.7069,103.204,dirichlet,no-mix
48,single,quantum,fedavg,classical,quantum,0.7059,99.116,dirichlet,no-mix
49,single,quantum,fedavg,classical,quantum,0.7059,101.958,dirichlet,no-mix
50,single,quantum,fedavg,classical,quantum,0.7069,103.446,dirichlet,no-mix
51,single,quantum,fedavg,classical,quantum,0.7084,97.958,dirichlet,no-mix
52,single,quantum,fedavg,classical,quantum,0.7073,96.504,dirichlet,no-mix
53,single,quantum,fedavg,classical,quantum,0.71,95.269,dirichlet,no-mix
54,single,quantum,fedavg,classical,quantum,0.7092,96.456,dirichlet,no-mix
55,single,quantum,fedavg,classical,quantum,0.7078,97.649,dirichlet,no-mix
56,single,quantum,fedavg,classical,quantum,0.7111,102.078,dirichlet,no-mix
57,single,quantum,fedavg,classical,quantum,0.7113,108.167,dirichlet,no-mix
58,single,quantum,fedavg,classical,quantum,0.7113,106.436,dirichlet,no-mix
59,single,quantum,fedavg,classical,quantum,0.7121,104.369,dirichlet,no-mix
60,single,quantum,fedavg,classical,quantum,0.711,102.01,dirichlet,no-mix
61,single,quantum,fedavg,classical,quantum,0.7125,101.688,dirichlet,no-mix
62,single,quantum,fedavg,classical,quantum,0.7122,98.9,dirichlet,no-mix
63,single,quantum,fedavg,classical,quantum,0.7117,102.67,dirichlet,no-mix
64,single,quantum,fedavg,classical,quantum,0.7113,102.342,dirichlet,no-mix
65,single,quantum,fedavg,classical,quantum,0.7133,101.308,dirichlet,no-mix
66,single,quantum,fedavg,classical,quantum,0.7124,102.746,dirichlet,no-mix
67,single,quantum,fedavg,classical,quantum,0.7101,101.001,dirichlet,no-mix
68,single,quantum,fedavg,classical,quantum,0.7134,102.018,dirichlet,no-mix
69,single,quantum,fedavg,classical,quantum,0.7107,100.052,dirichlet,no-mix
70,single,quantum,fedavg,classical,quantum,0.7127,102.123,dirichlet,no-mix
71,single,quantum,fedavg,classical,quantum,0.7108,99.915,dirichlet,no-mix
72,single,quantum,fedavg,classical,quantum,0.7123,102.629,dirichlet,no-mix
73,single,quantum,fedavg,classical,quantum,0.7111,100.56,dirichlet,no-mix
74,single,quantum,fedavg,classical,quantum,0.7103,101.955,dirichlet,no-mix
75,single,quantum,fedavg,classical,quantum,0.712,103.811,dirichlet,no-mix
76,single,quantum,fedavg,classical,quantum,0.7117,103.158,dirichlet,no-mix
77,single,quantum,fedavg,classical,quantum,0.7095,101.603,dirichlet,no-mix
78,single,quantum,fedavg,classical,quantum,0.7134,100.348,dirichlet,no-mix
79,single,quantum,fedavg,classical,quantum,0.7115,99.781,dirichlet,no-mix
80,single,quantum,fedavg,classical,quantum,0.712,100.157,dirichlet,no-mix
81,single,quantum,fedavg,classical,quantum,0.7117,100.719,dirichlet,no-mix
82,single,quantum,fedavg,classical,quantum,0.7126,102.578,dirichlet,no-mix
83,single,quantum,fedavg,classical,quantum,0.7123,101.728,dirichlet,no-mix
84,single,quantum,fedavg,classical,quantum,0.712,101.014,dirichlet,no-mix
85,single,quantum,fedavg,classical,quantum,0.711,102.716,dirichlet,no-mix
86,single,quantum,fedavg,classical,quantum,0.7124,101.876,dirichlet,no-mix
87,single,quantum,fedavg,classical,quantum,0.7102,100.9,dirichlet,no-mix
88,single,quantum,fedavg,classical,quantum,0.7112,99.337,dirichlet,no-mix
89,single,quantum,fedavg,classical,quantum,0.7101,95.218,dirichlet,no-mix
90,single,quantum,fedavg,classical,quantum,0.7097,95.893,dirichlet,no-mix
91,single,quantum,fedavg,classical,quantum,0.7093,97.087,dirichlet,no-mix
92,single,quantum,fedavg,classical,quantum,0.7074,97.21,dirichlet,no-mix
93,single,quantum,fedavg,classical,quantum,0.7076,97.957,dirichlet,no-mix
94,single,quantum,fedavg,classical,quantum,0.7091,95.798,dirichlet,no-mix
95,single,quantum,fedavg,classical,quantum,0.7102,96.424,dirichlet,no-mix
96,single,quantum,fedavg,classical,quantum,0.7087,96.874,dirichlet,no-mix
97,single,quantum,fedavg,classical,quantum,0.706,95.746,dirichlet,no-mix
98,single,quantum,fedavg,classical,quantum,0.7097,97.2,dirichlet,no-mix
99,single,quantum,fedavg,classical,quantum,0.7083,94.643,dirichlet,no-mix
100,single,quantum,fedavg,classical,quantum,0.7056,95.421,dirichlet,no-mix
1,single,quantum,fedavg,quantum,classical,0.3224,96.26,dirichlet,no-mix
2,single,quantum,fedavg,quantum,classical,0.3588,95.564,dirichlet,no-mix
3,single,quantum,fedavg,quantum,classical,0.3971,95.861,dirichlet,no-mix
4,single,quantum,fedavg,quantum,classical,0.4374,95.925,dirichlet,no-mix
5,single,quantum,fedavg,quantum,classical,0.4676,99.248,dirichlet,no-mix
